stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
aotizhongxin_aq,2017-01-14 10:00:00,28.0,42.0,56.0,,45.0,14.0
aotizhongxin_aq,2017-01-14 11:00:00,35.0,48.0,76.0,,27.0,16.0
aotizhongxin_aq,2017-01-14 12:00:00,41.0,66.0,90.0,,19.0,26.0
aotizhongxin_aq,2017-01-14 13:00:00,39.0,95.0,91.0,,19.0,24.0
aotizhongxin_aq,2017-01-14 14:00:00,37.0,76.0,75.0,,11.0,14.0
aotizhongxin_aq,2017-01-14 15:00:00,36.0,66.0,66.0,,26.0,14.0
aotizhongxin_aq,2017-01-14 16:00:00,34.0,59.0,59.0,,33.0,10.0
aotizhongxin_aq,2017-01-14 17:00:00,24.0,58.0,46.0,,29.0,12.0
aotizhongxin_aq,2017-01-14 18:00:00,45.0,58.0,60.0,,17.0,3.0
aotizhongxin_aq,2017-01-14 19:00:00,35.0,50.0,51.0,,36.0,11.0
aotizhongxin_aq,2017-01-14 20:00:00,38.0,45.0,51.0,,,11.0
aotizhongxin_aq,2017-01-14 21:00:00,39.0,44.0,46.0,,41.0,15.0
aotizhongxin_aq,2017-01-14 22:00:00,22.0,25.0,32.0,,51.0,3.0
aotizhongxin_aq,2017-01-14 23:00:00,29.0,32.0,37.0,,50.0,3.0
aotizhongxin_aq,2017-01-15 00:00:00,22.0,28.0,27.0,,55.0,13.0
aotizhongxin_aq,2017-01-15 01:00:00,26.0,34.0,38.0,,51.0,8.0
aotizhongxin_aq,2017-01-15 02:00:00,30.0,52.0,49.0,,35.0,14.0
aotizhongxin_aq,2017-01-15 03:00:00,37.0,42.0,40.0,,35.0,9.0
aotizhongxin_aq,2017-01-15 04:00:00,48.0,54.0,26.0,,60.0,16.0
aotizhongxin_aq,2017-01-15 05:00:00,38.0,57.0,34.0,,65.0,11.0
aotizhongxin_aq,2017-01-15 06:00:00,56.0,56.0,40.0,,57.0,22.0
aotizhongxin_aq,2017-01-15 07:00:00,64.0,77.0,46.0,,58.0,12.0
aotizhongxin_aq,2017-01-15 08:00:00,65.0,83.0,48.0,,55.0,22.0
aotizhongxin_aq,2017-01-15 09:00:00,76.0,92.0,73.0,,25.0,12.0
aotizhongxin_aq,2017-01-15 10:00:00,78.0,95.0,81.0,,22.0,3.0
aotizhongxin_aq,2017-01-15 11:00:00,82.0,96.0,81.0,,20.0,8.0
aotizhongxin_aq,2017-01-15 12:00:00,80.0,89.0,88.0,,16.0,9.0
aotizhongxin_aq,2017-01-15 13:00:00,72.0,89.0,89.0,,11.0,12.0
aotizhongxin_aq,2017-01-15 14:00:00,74.0,97.0,84.0,,20.0,16.0
aotizhongxin_aq,2017-01-15 15:00:00,79.0,87.0,87.0,,22.0,17.0
aotizhongxin_aq,2017-01-15 16:00:00,80.0,95.0,85.0,,16.0,14.0
aotizhongxin_aq,2017-01-15 17:00:00,81.0,97.0,78.0,,19.0,13.0
aotizhongxin_aq,2017-01-15 18:00:00,88.0,96.0,71.0,,12.0,11.0
aotizhongxin_aq,2017-01-15 19:00:00,82.0,90.0,73.0,,18.0,12.0
aotizhongxin_aq,2017-01-15 20:00:00,86.0,113.0,82.0,,,22.0
aotizhongxin_aq,2017-01-15 21:00:00,94.0,101.0,78.0,,21.0,14.0
aotizhongxin_aq,2017-01-15 22:00:00,78.0,102.0,84.0,,21.0,20.0
aotizhongxin_aq,2017-01-15 23:00:00,93.0,101.0,76.0,,18.0,24.0
aotizhongxin_aq,2017-01-16 00:00:00,84.0,92.0,81.0,,12.0,24.0
aotizhongxin_aq,2017-01-16 01:00:00,89.0,97.0,81.0,,13.0,26.0
aotizhongxin_aq,2017-01-16 02:00:00,66.0,,76.0,,25.0,16.0
aotizhongxin_aq,2017-01-16 03:00:00,66.0,,66.0,,20.0,24.0
aotizhongxin_aq,2017-01-16 04:00:00,69.0,,72.0,,24.0,20.0
aotizhongxin_aq,2017-01-16 05:00:00,71.0,,72.0,,30.0,28.0
aotizhongxin_aq,2017-01-16 06:00:00,87.0,102.0,74.0,,22.0,14.0
aotizhongxin_aq,2017-01-16 07:00:00,93.0,101.0,71.0,,33.0,21.0
aotizhongxin_aq,2017-01-16 08:00:00,110.0,,81.0,,28.0,20.0
aotizhongxin_aq,2017-01-16 09:00:00,116.0,124.0,85.0,,24.0,11.0
aotizhongxin_aq,2017-01-16 10:00:00,122.0,125.0,90.0,,16.0,22.0
aotizhongxin_aq,2017-01-16 11:00:00,120.0,136.0,91.0,,21.0,18.0
aotizhongxin_aq,2017-01-16 12:00:00,125.0,135.0,100.0,,25.0,19.0
aotizhongxin_aq,2017-01-16 13:00:00,127.0,143.0,92.0,,23.0,29.0
aotizhongxin_aq,2017-01-16 14:00:00,138.0,,86.0,,22.0,27.0
aotizhongxin_aq,2017-01-16 15:00:00,126.0,,93.0,,21.0,19.0
aotizhongxin_aq,2017-01-16 16:00:00,122.0,145.0,90.0,,28.0,27.0
aotizhongxin_aq,2017-01-16 17:00:00,144.0,,82.0,,24.0,29.0
aotizhongxin_aq,2017-01-16 18:00:00,149.0,,86.0,,19.0,27.0
aotizhongxin_aq,2017-01-16 19:00:00,133.0,,89.0,,25.0,21.0
aotizhongxin_aq,2017-01-16 20:00:00,130.0,,86.0,,,15.0
aotizhongxin_aq,2017-01-16 21:00:00,131.0,,79.0,,16.0,23.0
aotizhongxin_aq,2017-01-16 22:00:00,126.0,,70.0,,14.0,23.0
aotizhongxin_aq,2017-01-16 23:00:00,122.0,127.0,81.0,,23.0,20.0
aotizhongxin_aq,2017-01-17 00:00:00,141.0,148.0,85.0,,19.0,25.0
aotizhongxin_aq,2017-01-17 01:00:00,166.0,165.0,77.0,,31.0,28.0
aotizhongxin_aq,2017-01-17 02:00:00,173.0,176.0,87.0,,29.0,24.0
aotizhongxin_aq,2017-01-17 03:00:00,163.0,167.0,80.0,,37.0,36.0
aotizhongxin_aq,2017-01-17 04:00:00,163.0,,85.0,,33.0,44.0
aotizhongxin_aq,2017-01-17 05:00:00,151.0,,65.0,,46.0,46.0
aotizhongxin_aq,2017-01-17 06:00:00,145.0,,64.0,,61.0,32.0
aotizhongxin_aq,2017-01-17 07:00:00,137.0,,66.0,,63.0,33.0
aotizhongxin_aq,2017-01-17 08:00:00,129.0,126.0,71.0,,51.0,28.0
aotizhongxin_aq,2017-01-17 09:00:00,155.0,,105.0,,30.0,29.0
aotizhongxin_aq,2017-01-17 10:00:00,166.0,171.0,118.0,,25.0,19.0
aotizhongxin_aq,2017-01-17 11:00:00,165.0,177.0,114.0,,25.0,29.0
aotizhongxin_aq,2017-01-17 12:00:00,167.0,,114.0,,23.0,20.0
aotizhongxin_aq,2017-01-17 13:00:00,167.0,,111.0,,29.0,27.0
aotizhongxin_aq,2017-01-17 14:00:00,171.0,,113.0,,32.0,26.0
aotizhongxin_aq,2017-01-17 15:00:00,175.0,,101.0,,18.0,30.0
aotizhongxin_aq,2017-01-17 16:00:00,67.0,,75.0,,24.0,30.0
aotizhongxin_aq,2017-01-17 17:00:00,20.0,37.0,44.0,,36.0,15.0
aotizhongxin_aq,2017-01-17 18:00:00,60.0,79.0,77.0,,24.0,22.0
aotizhongxin_aq,2017-01-17 19:00:00,63.0,,65.0,,34.0,11.0
aotizhongxin_aq,2017-01-17 20:00:00,44.0,,57.0,,,9.0
aotizhongxin_aq,2017-01-17 21:00:00,34.0,31.0,51.0,,29.0,14.0
aotizhongxin_aq,2017-01-17 22:00:00,22.0,22.0,36.0,,34.0,5.0
aotizhongxin_aq,2017-01-17 23:00:00,20.0,30.0,44.0,,39.0,13.0
aotizhongxin_aq,2017-01-18 00:00:00,28.0,25.0,46.0,,38.0,11.0
aotizhongxin_aq,2017-01-18 01:00:00,21.0,44.0,,,31.0,
aotizhongxin_aq,2017-01-18 02:00:00,23.0,33.0,35.0,0.8,,6.0
aotizhongxin_aq,2017-01-18 03:00:00,26.0,,27.0,0.5,48.0,5.0
aotizhongxin_aq,2017-01-18 04:00:00,22.0,,29.0,0.4,50.0,5.0
aotizhongxin_aq,2017-01-18 05:00:00,21.0,,28.0,0.4,54.0,4.0
aotizhongxin_aq,2017-01-18 06:00:00,20.0,31.0,37.0,0.5,49.0,6.0
aotizhongxin_aq,2017-01-18 07:00:00,35.0,51.0,51.0,0.7,43.0,8.0
aotizhongxin_aq,2017-01-18 08:00:00,49.0,66.0,68.0,0.8,33.0,11.0
aotizhongxin_aq,2017-01-18 09:00:00,57.0,80.0,79.0,0.9,23.0,14.0
aotizhongxin_aq,2017-01-18 10:00:00,50.0,77.0,87.0,0.9,11.0,11.0
aotizhongxin_aq,2017-01-18 11:00:00,46.0,67.0,86.0,0.9,10.0,11.0
aotizhongxin_aq,2017-01-18 12:00:00,43.0,67.0,81.0,0.1,12.0,11.0
aotizhongxin_aq,2017-01-18 13:00:00,50.0,75.0,86.0,1.1,8.0,11.0
aotizhongxin_aq,2017-01-18 14:00:00,55.0,71.0,84.0,0.1,10.0,12.0
aotizhongxin_aq,2017-01-18 15:00:00,54.0,77.0,86.0,0.9,9.0,12.0
aotizhongxin_aq,2017-01-18 16:00:00,64.0,79.0,90.0,1.1,9.0,17.0
aotizhongxin_aq,2017-01-18 17:00:00,76.0,98.0,95.0,1.8,9.0,23.0
aotizhongxin_aq,2017-01-18 18:00:00,87.0,101.0,96.0,2.6,10.0,29.0
aotizhongxin_aq,2017-01-18 19:00:00,96.0,101.0,97.0,3.3,11.0,33.0
aotizhongxin_aq,2017-01-18 20:00:00,112.0,149.0,97.0,3.4,,36.0
aotizhongxin_aq,2017-01-18 21:00:00,126.0,135.0,84.0,2.8,18.0,27.0
aotizhongxin_aq,2017-01-18 22:00:00,104.0,135.0,83.0,2.7,14.0,21.0
aotizhongxin_aq,2017-01-18 23:00:00,109.0,132.0,80.0,2.9,14.0,17.0
aotizhongxin_aq,2017-01-19 00:00:00,111.0,128.0,81.0,2.8,15.0,16.0
aotizhongxin_aq,2017-01-19 01:00:00,103.0,107.0,81.0,2.4,17.0,21.0
aotizhongxin_aq,2017-01-19 02:00:00,34.0,114.0,27.0,0.7,50.0,18.0
aotizhongxin_aq,2017-01-19 03:00:00,12.0,119.0,10.0,0.4,69.0,8.0
aotizhongxin_aq,2017-01-19 04:00:00,12.0,106.0,8.0,0.3,76.0,5.0
aotizhongxin_aq,2017-01-19 05:00:00,12.0,120.0,7.0,0.3,81.0,4.0
aotizhongxin_aq,2017-01-19 06:00:00,9.0,65.0,6.0,0.3,83.0,4.0
aotizhongxin_aq,2017-01-19 07:00:00,9.0,67.0,6.0,0.3,85.0,4.0
aotizhongxin_aq,2017-01-19 08:00:00,9.0,62.0,7.0,0.3,84.0,4.0
aotizhongxin_aq,2017-01-19 09:00:00,10.0,69.0,9.0,0.3,83.0,4.0
aotizhongxin_aq,2017-01-19 10:00:00,12.0,62.0,10.0,0.3,81.0,5.0
aotizhongxin_aq,2017-01-19 11:00:00,11.0,42.0,13.0,0.3,75.0,5.0
aotizhongxin_aq,2017-01-19 12:00:00,11.0,33.0,17.0,0.4,70.0,6.0
aotizhongxin_aq,2017-01-19 13:00:00,11.0,21.0,15.0,0.4,71.0,6.0
aotizhongxin_aq,2017-01-19 14:00:00,14.0,,16.0,0.4,68.0,7.0
aotizhongxin_aq,2017-01-19 15:00:00,8.0,15.0,18.0,0.4,66.0,7.0
aotizhongxin_aq,2017-01-19 16:00:00,10.0,,18.0,0.4,66.0,6.0
aotizhongxin_aq,2017-01-19 17:00:00,8.0,11.0,19.0,0.4,63.0,6.0
aotizhongxin_aq,2017-01-19 18:00:00,8.0,11.0,15.0,0.3,65.0,5.0
aotizhongxin_aq,2017-01-19 19:00:00,8.0,11.0,14.0,0.4,65.0,6.0
aotizhongxin_aq,2017-01-19 20:00:00,5.0,9.0,13.0,0.3,,5.0
aotizhongxin_aq,2017-01-19 21:00:00,7.0,16.0,12.0,0.3,69.0,5.0
aotizhongxin_aq,2017-01-19 22:00:00,8.0,15.0,15.0,0.4,68.0,7.0
aotizhongxin_aq,2017-01-19 23:00:00,10.0,18.0,25.0,0.4,58.0,8.0
aotizhongxin_aq,2017-01-20 00:00:00,11.0,20.0,31.0,0.5,52.0,10.0
aotizhongxin_aq,2017-01-20 01:00:00,12.0,18.0,31.0,0.6,53.0,13.0
aotizhongxin_aq,2017-01-20 02:00:00,16.0,25.0,37.0,0.7,49.0,11.0
aotizhongxin_aq,2017-01-20 03:00:00,17.0,26.0,35.0,0.7,53.0,9.0
aotizhongxin_aq,2017-01-20 04:00:00,21.0,,33.0,0.7,57.0,9.0
aotizhongxin_aq,2017-01-20 05:00:00,18.0,20.0,26.0,0.6,67.0,7.0
aotizhongxin_aq,2017-01-20 06:00:00,19.0,,30.0,0.6,66.0,7.0
aotizhongxin_aq,2017-01-20 07:00:00,17.0,31.0,39.0,0.7,59.0,8.0
aotizhongxin_aq,2017-01-20 08:00:00,26.0,54.0,40.0,0.7,63.0,10.0
aotizhongxin_aq,2017-01-20 09:00:00,24.0,36.0,37.0,0.6,67.0,9.0
aotizhongxin_aq,2017-01-20 10:00:00,27.0,,45.0,0.7,61.0,9.0
aotizhongxin_aq,2017-01-20 11:00:00,37.0,59.0,52.0,0.8,56.0,10.0
aotizhongxin_aq,2017-01-20 12:00:00,45.0,59.0,56.0,0.9,56.0,11.0
aotizhongxin_aq,2017-01-20 13:00:00,45.0,65.0,64.0,0.1,45.0,12.0
aotizhongxin_aq,2017-01-20 14:00:00,53.0,64.0,68.0,0.1,39.0,18.0
aotizhongxin_aq,2017-01-20 15:00:00,64.0,80.0,74.0,1.1,32.0,21.0
aotizhongxin_aq,2017-01-20 16:00:00,68.0,83.0,85.0,1.2,20.0,19.0
aotizhongxin_aq,2017-01-20 17:00:00,70.0,97.0,98.0,2.1,16.0,27.0
aotizhongxin_aq,2017-01-20 18:00:00,81.0,108.0,98.0,2.8,17.0,43.0
aotizhongxin_aq,2017-01-20 19:00:00,90.0,112.0,89.0,2.9,19.0,38.0
aotizhongxin_aq,2017-01-20 20:00:00,90.0,93.0,87.0,2.4,,36.0
aotizhongxin_aq,2017-01-20 21:00:00,69.0,,84.0,1.7,14.0,30.0
aotizhongxin_aq,2017-01-20 22:00:00,32.0,57.0,58.0,0.9,35.0,18.0
aotizhongxin_aq,2017-01-20 23:00:00,11.0,38.0,28.0,0.5,63.0,9.0
aotizhongxin_aq,2017-01-21 00:00:00,5.0,34.0,19.0,0.4,71.0,7.0
aotizhongxin_aq,2017-01-21 01:00:00,6.0,32.0,16.0,0.4,73.0,6.0
aotizhongxin_aq,2017-01-21 02:00:00,7.0,21.0,10.0,0.3,78.0,6.0
aotizhongxin_aq,2017-01-21 03:00:00,7.0,37.0,8.0,0.3,81.0,5.0
aotizhongxin_aq,2017-01-21 04:00:00,11.0,38.0,7.0,0.3,81.0,4.0
aotizhongxin_aq,2017-01-21 05:00:00,6.0,54.0,6.0,0.3,82.0,4.0
aotizhongxin_aq,2017-01-21 06:00:00,5.0,39.0,5.0,0.3,80.0,4.0
aotizhongxin_aq,2017-01-21 07:00:00,5.0,38.0,5.0,0.3,79.0,3.0
aotizhongxin_aq,2017-01-21 08:00:00,9.0,35.0,6.0,0.3,79.0,3.0
aotizhongxin_aq,2017-01-21 09:00:00,8.0,35.0,7.0,0.3,77.0,3.0
aotizhongxin_aq,2017-01-21 10:00:00,12.0,29.0,14.0,0.4,70.0,3.0
aotizhongxin_aq,2017-01-21 11:00:00,11.0,28.0,18.0,0.5,65.0,6.0
aotizhongxin_aq,2017-01-21 12:00:00,13.0,28.0,17.0,0.6,66.0,10.0
aotizhongxin_aq,2017-01-21 13:00:00,15.0,18.0,21.0,0.6,61.0,11.0
aotizhongxin_aq,2017-01-21 14:00:00,10.0,14.0,31.0,0.5,51.0,8.0
aotizhongxin_aq,2017-01-21 15:00:00,11.0,21.0,36.0,0.5,45.0,7.0
aotizhongxin_aq,2017-01-21 16:00:00,9.0,20.0,41.0,0.5,38.0,8.0
aotizhongxin_aq,2017-01-21 17:00:00,13.0,,47.0,0.7,35.0,17.0
aotizhongxin_aq,2017-01-21 18:00:00,14.0,21.0,45.0,0.7,34.0,8.0
aotizhongxin_aq,2017-01-21 19:00:00,12.0,19.0,31.0,0.6,47.0,9.0
aotizhongxin_aq,2017-01-21 20:00:00,14.0,22.0,37.0,0.6,,8.0
aotizhongxin_aq,2017-01-21 21:00:00,15.0,15.0,40.0,0.7,31.0,10.0
aotizhongxin_aq,2017-01-21 22:00:00,14.0,26.0,62.0,0.1,13.0,11.0
aotizhongxin_aq,2017-01-21 23:00:00,12.0,27.0,59.0,0.9,20.0,14.0
aotizhongxin_aq,2017-01-22 00:00:00,11.0,24.0,64.0,0.8,11.0,8.0
aotizhongxin_aq,2017-01-22 01:00:00,11.0,,46.0,0.7,31.0,7.0
aotizhongxin_aq,2017-01-22 02:00:00,16.0,25.0,29.0,0.7,49.0,7.0
aotizhongxin_aq,2017-01-22 03:00:00,21.0,,25.0,0.6,55.0,7.0
aotizhongxin_aq,2017-01-22 04:00:00,16.0,16.0,23.0,0.6,60.0,5.0
aotizhongxin_aq,2017-01-22 05:00:00,17.0,25.0,27.0,0.6,60.0,5.0
aotizhongxin_aq,2017-01-22 06:00:00,18.0,26.0,37.0,0.7,55.0,6.0
aotizhongxin_aq,2017-01-22 07:00:00,21.0,29.0,52.0,0.9,44.0,7.0
aotizhongxin_aq,2017-01-22 08:00:00,29.0,44.0,54.0,0.9,48.0,11.0
aotizhongxin_aq,2017-01-22 09:00:00,47.0,67.0,45.0,0.9,65.0,15.0
aotizhongxin_aq,2017-01-22 10:00:00,65.0,89.0,56.0,1.1,59.0,16.0
aotizhongxin_aq,2017-01-22 11:00:00,72.0,98.0,68.0,1.2,47.0,20.0
aotizhongxin_aq,2017-01-22 12:00:00,46.0,,90.0,1.3,12.0,18.0
aotizhongxin_aq,2017-01-22 13:00:00,30.0,41.0,83.0,1.1,14.0,16.0
aotizhongxin_aq,2017-01-22 14:00:00,31.0,34.0,87.0,0.1,11.0,18.0
aotizhongxin_aq,2017-01-22 15:00:00,26.0,26.0,58.0,0.8,30.0,13.0
aotizhongxin_aq,2017-01-22 16:00:00,24.0,,42.0,0.7,40.0,16.0
aotizhongxin_aq,2017-01-22 17:00:00,22.0,36.0,38.0,0.8,41.0,14.0
aotizhongxin_aq,2017-01-22 18:00:00,20.0,,32.0,0.7,44.0,11.0
aotizhongxin_aq,2017-01-22 19:00:00,17.0,,31.0,0.6,45.0,12.0
aotizhongxin_aq,2017-01-22 20:00:00,15.0,,29.0,0.7,,10.0
aotizhongxin_aq,2017-01-22 21:00:00,12.0,14.0,28.0,0.6,47.0,11.0
aotizhongxin_aq,2017-01-22 22:00:00,11.0,14.0,33.0,0.6,42.0,13.0
aotizhongxin_aq,2017-01-22 23:00:00,12.0,16.0,36.0,0.6,38.0,7.0
aotizhongxin_aq,2017-01-23 00:00:00,12.0,15.0,38.0,0.6,37.0,5.0
aotizhongxin_aq,2017-01-23 01:00:00,13.0,15.0,39.0,0.7,36.0,6.0
aotizhongxin_aq,2017-01-23 02:00:00,17.0,20.0,42.0,0.8,36.0,7.0
aotizhongxin_aq,2017-01-23 03:00:00,18.0,21.0,28.0,0.6,54.0,7.0
aotizhongxin_aq,2017-01-23 04:00:00,16.0,,22.0,0.6,63.0,5.0
aotizhongxin_aq,2017-01-23 05:00:00,19.0,21.0,25.0,0.5,63.0,5.0
aotizhongxin_aq,2017-01-23 06:00:00,21.0,23.0,32.0,0.6,61.0,8.0
aotizhongxin_aq,2017-01-23 07:00:00,27.0,36.0,41.0,,53.0,
aotizhongxin_aq,2017-01-23 08:00:00,39.0,45.0,,0.9,,13.0
aotizhongxin_aq,2017-01-23 09:00:00,34.0,48.0,62.0,0.9,43.0,15.0
aotizhongxin_aq,2017-01-23 10:00:00,39.0,58.0,65.0,0.1,38.0,14.0
aotizhongxin_aq,2017-01-23 11:00:00,47.0,72.0,85.0,1.3,19.0,16.0
aotizhongxin_aq,2017-01-23 12:00:00,68.0,89.0,91.0,1.6,19.0,22.0
aotizhongxin_aq,2017-01-23 13:00:00,80.0,95.0,96.0,1.8,17.0,25.0
aotizhongxin_aq,2017-01-23 14:00:00,84.0,98.0,98.0,1.9,13.0,19.0
aotizhongxin_aq,2017-01-23 16:00:00,97.0,116.0,108.0,0.3,18.0,66.0
aotizhongxin_aq,2017-01-23 18:00:00,89.0,90.0,99.0,2.8,15.0,55.0
aotizhongxin_aq,2017-01-23 19:00:00,93.0,122.0,100.0,3.7,17.0,59.0
aotizhongxin_aq,2017-01-23 20:00:00,105.0,108.0,95.0,4.2,,47.0
aotizhongxin_aq,2017-01-23 21:00:00,100.0,,82.0,3.7,19.0,44.0
aotizhongxin_aq,2017-01-23 22:00:00,72.0,86.0,75.0,2.6,14.0,32.0
aotizhongxin_aq,2017-01-23 23:00:00,51.0,,65.0,1.8,13.0,22.0
aotizhongxin_aq,2017-01-24 01:00:00,28.0,31.0,42.0,0.9,30.0,12.0
aotizhongxin_aq,2017-01-24 02:00:00,29.0,36.0,38.0,0.1,40.0,19.0
aotizhongxin_aq,2017-01-24 03:00:00,44.0,57.0,52.0,1.4,33.0,17.0
aotizhongxin_aq,2017-01-24 05:00:00,68.0,73.0,68.0,1.6,41.0,23.0
aotizhongxin_aq,2017-01-24 06:00:00,71.0,74.0,74.0,1.6,44.0,24.0
aotizhongxin_aq,2017-01-24 07:00:00,86.0,93.0,84.0,1.6,49.0,27.0
aotizhongxin_aq,2017-01-24 08:00:00,109.0,123.0,113.0,2.3,36.0,35.0
aotizhongxin_aq,2017-01-24 10:00:00,122.0,126.0,125.0,2.4,26.0,36.0
aotizhongxin_aq,2017-01-24 11:00:00,130.0,133.0,124.0,2.6,27.0,38.0
aotizhongxin_aq,2017-01-24 16:00:00,134.0,,106.0,2.5,29.0,46.0
aotizhongxin_aq,2017-01-24 17:00:00,152.0,159.0,123.0,3.7,26.0,45.0
aotizhongxin_aq,2017-01-24 18:00:00,169.0,180.0,122.0,4.4,28.0,26.0
aotizhongxin_aq,2017-01-24 19:00:00,202.0,,121.0,5.2,33.0,36.0
aotizhongxin_aq,2017-01-24 20:00:00,220.0,,120.0,5.5,,47.0
aotizhongxin_aq,2017-01-24 21:00:00,208.0,,108.0,0.5,35.0,40.0
aotizhongxin_aq,2017-01-24 22:00:00,191.0,,107.0,4.5,31.0,35.0
aotizhongxin_aq,2017-01-24 23:00:00,156.0,,100.0,3.8,25.0,33.0
aotizhongxin_aq,2017-01-25 00:00:00,160.0,,114.0,4.2,26.0,37.0
aotizhongxin_aq,2017-01-25 02:00:00,164.0,,114.0,4.2,30.0,61.0
aotizhongxin_aq,2017-01-25 03:00:00,136.0,,91.0,0.3,32.0,54.0
aotizhongxin_aq,2017-01-25 04:00:00,143.0,,83.0,2.8,44.0,47.0
aotizhongxin_aq,2017-01-25 05:00:00,150.0,,84.0,2.7,54.0,45.0
aotizhongxin_aq,2017-01-25 07:00:00,164.0,,100.0,2.8,57.0,47.0
aotizhongxin_aq,2017-01-25 08:00:00,162.0,,112.0,2.8,50.0,46.0
aotizhongxin_aq,2017-01-25 09:00:00,176.0,,132.0,0.3,37.0,49.0
aotizhongxin_aq,2017-01-25 10:00:00,200.0,,139.0,3.3,30.0,48.0
aotizhongxin_aq,2017-01-25 11:00:00,194.0,,113.0,0.3,42.0,44.0
aotizhongxin_aq,2017-01-25 12:00:00,208.0,,110.0,3.1,43.0,41.0
aotizhongxin_aq,2017-01-25 20:00:00,326.0,,121.0,0.6,,28.0
aotizhongxin_aq,2017-01-25 21:00:00,318.0,,113.0,5.9,42.0,28.0
aotizhongxin_aq,2017-01-25 22:00:00,288.0,,114.0,5.4,37.0,32.0
aotizhongxin_aq,2017-01-26 00:00:00,238.0,,120.0,4.3,29.0,44.0
aotizhongxin_aq,2017-01-26 01:00:00,248.0,,116.0,4.4,31.0,54.0
aotizhongxin_aq,2017-01-26 02:00:00,262.0,,109.0,4.3,34.0,59.0
aotizhongxin_aq,2017-01-26 03:00:00,270.0,,101.0,3.9,38.0,60.0
aotizhongxin_aq,2017-01-26 06:00:00,96.0,148.0,40.0,1.3,59.0,34.0
aotizhongxin_aq,2017-01-26 07:00:00,51.0,75.0,27.0,0.8,71.0,18.0
aotizhongxin_aq,2017-01-26 20:00:00,6.0,,12.0,0.3,,7.0
aotizhongxin_aq,2017-01-26 21:00:00,9.0,,12.0,0.3,73.0,8.0
aotizhongxin_aq,2017-01-26 22:00:00,11.0,,16.0,0.4,67.0,12.0
aotizhongxin_aq,2017-01-26 23:00:00,11.0,,27.0,0.5,55.0,12.0
aotizhongxin_aq,2017-01-27 00:00:00,11.0,,25.0,0.5,53.0,13.0
aotizhongxin_aq,2017-01-27 01:00:00,15.0,20.0,48.0,0.6,32.0,16.0
aotizhongxin_aq,2017-01-27 02:00:00,24.0,,31.0,0.7,56.0,18.0
aotizhongxin_aq,2017-01-27 03:00:00,28.0,40.0,24.0,0.7,69.0,22.0
aotizhongxin_aq,2017-01-27 04:00:00,37.0,51.0,17.0,0.6,84.0,22.0
aotizhongxin_aq,2017-01-27 07:00:00,44.0,76.0,17.0,0.6,100.0,16.0
aotizhongxin_aq,2017-01-27 08:00:00,53.0,81.0,19.0,0.6,102.0,19.0
aotizhongxin_aq,2017-01-27 09:00:00,58.0,71.0,22.0,0.7,103.0,20.0
aotizhongxin_aq,2017-01-27 10:00:00,61.0,87.0,34.0,0.8,87.0,21.0
aotizhongxin_aq,2017-01-27 11:00:00,87.0,117.0,41.0,0.9,85.0,28.0
aotizhongxin_aq,2017-01-27 12:00:00,118.0,166.0,52.0,0.1,74.0,38.0
aotizhongxin_aq,2017-01-27 13:00:00,179.0,229.0,60.0,1.1,71.0,57.0
aotizhongxin_aq,2017-01-27 14:00:00,240.0,315.0,74.0,1.2,63.0,72.0
aotizhongxin_aq,2017-01-27 15:00:00,278.0,329.0,73.0,1.4,68.0,76.0
aotizhongxin_aq,2017-01-27 16:00:00,305.0,377.0,75.0,1.6,68.0,88.0
aotizhongxin_aq,2017-01-27 17:00:00,576.0,815.0,94.0,2.1,80.0,155.0
aotizhongxin_aq,2017-01-27 18:00:00,641.0,773.0,95.0,2.6,82.0,161.0
aotizhongxin_aq,2017-01-27 19:00:00,651.0,799.0,92.0,2.9,85.0,155.0
aotizhongxin_aq,2017-01-27 20:00:00,682.0,815.0,93.0,0.3,,159.0
aotizhongxin_aq,2017-01-27 21:00:00,713.0,858.0,95.0,3.5,125.0,164.0
aotizhongxin_aq,2017-01-27 22:00:00,697.0,754.0,92.0,3.6,110.0,146.0
aotizhongxin_aq,2017-01-27 23:00:00,462.0,491.0,83.0,2.8,66.0,104.0
aotizhongxin_aq,2017-01-28 00:00:00,383.0,442.0,81.0,2.7,56.0,91.0
aotizhongxin_aq,2017-01-28 01:00:00,374.0,397.0,78.0,2.6,54.0,87.0
aotizhongxin_aq,2017-01-28 02:00:00,323.0,357.0,77.0,2.4,49.0,85.0
aotizhongxin_aq,2017-01-28 03:00:00,257.0,271.0,73.0,2.2,44.0,82.0
aotizhongxin_aq,2017-01-28 04:00:00,249.0,282.0,65.0,2.3,54.0,89.0
aotizhongxin_aq,2017-01-28 05:00:00,244.0,252.0,63.0,2.3,60.0,96.0
aotizhongxin_aq,2017-01-28 06:00:00,238.0,249.0,60.0,2.4,65.0,90.0
aotizhongxin_aq,2017-01-28 07:00:00,242.0,256.0,72.0,2.5,62.0,84.0
aotizhongxin_aq,2017-01-28 08:00:00,243.0,260.0,80.0,2.6,59.0,81.0
aotizhongxin_aq,2017-01-28 09:00:00,247.0,267.0,75.0,2.9,59.0,73.0
aotizhongxin_aq,2017-01-28 10:00:00,246.0,266.0,82.0,0.3,51.0,63.0
